,ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado
2830,167,08/12/2024,1,28,4,5,Completa
2831,222,08/12/2024,260,11,2,4,Completa
2832,813,08/12/2024,168,22,3,3,Completa
2833,843,08/12/2024,7,3,1,2,Completa
2834,1154,8/12/2024,260,15,1,5,Completa
2835,1468,8/12/2024,3,38,2,3,Completa
2836,2318,8/12/2024,18,9,4,3,Completa
2837,2378,8/12/2024,31,2,1,5,Pendiente
2838,2483,8/12/2024,14,13,3,4,Completa
2839,2893,8/12/2024,221,15,2,4,Completa
2840,347,09/12/2024,204,1,1,1,Completa
2841,369,09/12/2024,96,10,1,5,Completa
2842,436,09/12/2024,190,37,4,5,Completa
2843,1011,9/12/2024,190,1,3,4,Completa
2844,1063,9/12/2024,115,21,2,2,Completa
2845,1256,9/12/2024,227,36,4,5,Completa
2846,1769,9/12/2024,284,27,4,3,Pendiente
2847,1771,9/12/2024,169,21,1,3,Completa
2848,1914,9/12/2024,212,28,3,1,Completa
2849,2271,9/12/2024,45,36,1,3,Completa
2850,2551,9/12/2024,171,9,2,1,Completa
2851,2593,9/12/2024,312,2,6,2,Completa
2852,2834,9/12/2024,123,26,1,3,Completa
2853,318,10/12/2024,258,1,5,1,Completa
2854,1043,10/12/2024,96,21,4,5,Completa
2855,1057,10/12/2024,265,4,4,2,Completa
2856,1284,10/12/2024,147,11,2,5,Pendiente
2857,1816,10/12/2024,210,6,6,5,Pendiente
2858,2320,10/12/2024,317,33,2,1,Completa
2859,374,11/12/2024,17,6,6,1,Completa
2860,482,11/12/2024,76,38,6,3,Completa
2861,1817,11/12/2024,73,29,6,4,Completa
2862,2287,11/12/2024,5,13,5,3,Completa
2863,2756,11/12/2024,207,15,2,2,Completa
2864,2814,11/12/2024,29,32,4,4,Pendiente
2865,229,12/12/2024,153,14,5,4,Completa
2866,325,12/12/2024,323,3,2,5,Completa
2867,877,12/12/2024,280,11,6,5,Completa
2868,1846,12/12/2024,23,12,5,4,Completa
2869,2486,12/12/2024,81,6,2,1,Completa
2870,2675,12/12/2024,285,28,2,1,Completa
2871,316,13/12/2024,119,29,5,1,Completa
2872,695,13/12/2024,202,9,3,1,Completa
2873,787,13/12/2024,325,27,6,1,Completa
2874,1206,13/12/2024,177,25,5,5,Completa
2875,1532,13/12/2024,218,22,1,5,Completa
2876,2085,13/12/2024,46,8,1,4,Completa
2877,2233,13/12/2024,1,32,5,3,Completa
2878,2340,13/12/2024,76,38,6,3,Completa
2879,2401,13/12/2024,217,35,2,2,Completa
2880,695,13/12/2024,202,9,3,1,Completa
2881,780,14/12/2024,140,15,3,1,Completa
2882,1706,14/12/2024,94,23,2,5,Completa
2883,2033,14/12/2024,308,4,4,5,Completa
2884,2704,14/12/2024,14,17,5,1,Completa
2885,2875,14/12/2024,148,19,1,2,Completa
2886,195,15/12/2024,71,13,4,2,Completa
2887,218,15/12/2024,36,35,1,2,Completa
2888,409,15/12/2024,34,27,6,4,Completa
2889,1146,15/12/2024,187,28,3,5,Completa
2890,1457,15/12/2024,284,37,1,4,Completa
2891,1631,15/12/2024,189,36,1,5,Pendiente
2892,1918,15/12/2024,216,3,5,4,Pendiente
2893,138,16/12/2024,148,19,5,5,Completa
2894,332,16/12/2024,309,14,3,5,Completa
2895,334,16/12/2024,286,24,4,1,Pendiente
2896,352,16/12/2024,286,25,6,5,Completa
2897,355,16/12/2024,308,25,5,5,Completa
2898,360,16/12/2024,139,12,1,4,Completa
2899,389,16/12/2024,174,7,4,1,Completa
2900,504,16/12/2024,179,18,6,5,Completa
2901,589,16/12/2024,159,16,4,3,Completa
2902,961,16/12/2024,154,15,3,5,Completa
2903,1856,16/12/2024,151,13,6,1,Completa
2904,1940,16/12/2024,87,28,5,5,Completa
2905,2016,16/12/2024,58,34,3,1,Completa
2906,1047,17/12/2024,235,7,2,4,Pendiente
2907,1629,17/12/2024,130,6,4,3,Completa
2908,1720,17/12/2024,316,9,4,4,Completa
2909,1781,17/12/2024,177,15,1,4,Completa
2910,2421,17/12/2024,268,36,2,4,Completa
2911,157,18/12/2024,179,18,1,4,Pendiente
2912,429,18/12/2024,10,28,3,2,Completa
2913,567,18/12/2024,255,35,5,5,Completa
2914,1478,18/12/2024,40,2,6,1,Completa
2915,1886,18/12/2024,68,7,3,5,Pendiente
2916,2088,18/12/2024,70,23,4,5,Completa
2917,2319,18/12/2024,199,11,6,5,Completa
2918,2419,18/12/2024,134,5,2,4,Completa
2919,2466,18/12/2024,201,2,6,1,Completa
2920,55,19/12/2024,264,11,4,1,Completa
2921,213,19/12/2024,322,21,4,4,Completa
2922,377,19/12/2024,262,12,3,2,Pendiente
2923,384,19/12/2024,146,3,6,4,Completa
2924,868,19/12/2024,287,12,1,5,Completa
2925,914,19/12/2024,203,16,2,4,Pendiente
2926,999,19/12/2024,155,38,4,3,Completa
2927,1126,19/12/2024,315,34,1,2,Completa
2928,1359,19/12/2024,118,14,3,4,Completa
2929,1642,19/12/2024,172,22,4,2,Completa
2930,1660,19/12/2024,313,17,1,2,Completa
2931,1724,19/12/2024,252,29,6,4,Completa
2932,1807,19/12/2024,205,29,5,5,Completa
2933,2358,19/12/2024,316,28,1,5,Completa
2934,396,20/12/2024,295,1,5,3,Completa
2935,1389,20/12/2024,78,6,3,5,Completa
2936,1451,20/12/2024,131,27,5,5,Completa
2937,2096,20/12/2024,308,25,5,2,Completa
2938,2283,20/12/2024,113,6,5,2,Completa
2939,2400,20/12/2024,166,38,6,1,Completa
2940,106,21/12/2024,67,21,6,4,Completa
2941,562,21/12/2024,248,13,1,5,Completa
2942,748,21/12/2024,326,10,5,3,Completa
2943,896,21/12/2024,190,37,3,4,Completa
2944,925,21/12/2024,179,5,4,2,Completa
2945,1163,21/12/2024,94,11,4,4,Completa
2946,1403,21/12/2024,79,15,1,2,Completa
2947,1548,21/12/2024,98,38,4,4,Completa
2948,1650,21/12/2024,40,1,6,4,Completa
2949,1825,21/12/2024,136,24,1,4,Completa
2950,1861,21/12/2024,117,29,5,5,Completa
2951,2734,21/12/2024,116,22,5,4,Completa
2952,144,22/12/2024,47,10,1,4,Pendiente
2953,933,22/12/2024,260,29,2,5,Completa
2954,1160,22/12/2024,108,2,5,3,Completa
2955,1525,22/12/2024,65,30,3,5,Completa
2956,1779,22/12/2024,81,15,1,5,Completa
2957,2189,22/12/2024,308,5,3,1,Pendiente
2958,2259,22/12/2024,103,5,1,5,Completa
2959,387,23/12/2024,180,17,2,3,Completa
2960,571,23/12/2024,262,30,4,4,Completa
2961,992,23/12/2024,283,35,5,3,Completa
2962,1084,23/12/2024,70,14,4,4,Completa
2963,1264,23/12/2024,188,16,5,1,Pendiente
2964,1812,23/12/2024,97,13,6,5,Completa
2965,2522,23/12/2024,110,25,3,4,Completa
2966,75,24/12/2024,200,35,4,4,Completa
2967,456,24/12/2024,105,4,2,3,Completa
2968,749,24/12/2024,153,14,3,3,Completa
2969,1065,24/12/2024,124,38,2,5,Completa
2970,1301,24/12/2024,158,6,1,5,Completa
2971,1492,24/12/2024,316,11,5,5,Completa
2972,1736,24/12/2024,192,23,4,1,Completa
2973,1877,24/12/2024,298,5,6,1,Pendiente
2974,2003,24/12/2024,161,3,5,1,Completa
2975,2160,24/12/2024,321,13,5,4,Completa
2976,2219,24/12/2024,79,38,2,4,Pendiente
2977,2453,24/12/2024,217,26,5,1,Completa
2978,2518,24/12/2024,107,10,4,4,Completa
2979,2699,24/12/2024,133,7,3,4,Pendiente
2980,2747,24/12/2024,54,24,1,1,Completa
2981,162,25/12/2024,319,16,5,3,Completa
2982,870,25/12/2024,113,12,5,3,Completa
2983,973,25/12/2024,162,21,6,5,Completa
2984,1000,25/12/2024,151,35,3,3,Completa
2985,1014,25/12/2024,54,38,6,1,Completa
2986,1506,25/12/2024,144,8,2,5,Completa
2987,1529,25/12/2024,232,3,6,1,Completa
2988,1916,25/12/2024,98,30,4,4,Completa
2989,1977,25/12/2024,36,38,5,5,Completa
2990,2305,25/12/2024,109,27,6,4,Completa
2991,2333,25/12/2024,304,10,6,3,Completa
2992,9,26/12/2024,21,34,1,5,Completa
2993,1241,26/12/2024,82,8,4,1,Completa
2994,1487,26/12/2024,79,11,2,1,Pendiente
2995,2188,26/12/2024,17,28,3,1,Pendiente
2996,2350,26/12/2024,253,1,3,5,Completa
2997,2775,26/12/2024,159,9,4,3,Completa
2998,2850,26/12/2024,202,28,6,1,Completa
2999,1076,27/12/2024,316,2,1,3,Completa
3000,1344,27/12/2024,261,30,4,3,Pendiente
3001,198,28/12/2024,106,7,5,4,Completa
3002,406,28/12/2024,161,35,6,4,Completa
3003,585,28/12/2024,192,22,3,3,Completa
3004,1013,28/12/2024,72,9,5,4,Completa
3005,1104,28/12/2024,176,6,4,2,Completa
3006,1202,28/12/2024,45,8,2,4,Completa
3007,1365,28/12/2024,176,31,2,4,Completa
3008,1770,28/12/2024,263,36,1,5,Completa
3009,2472,28/12/2024,236,26,4,2,Completa
3010,2640,28/12/2024,25,30,1,5,Completa
3011,2782,28/12/2024,119,27,2,4,Completa
3012,230,29/12/2024,252,6,3,5,Completa
3013,529,29/12/2024,212,12,6,2,Completa
3014,721,29/12/2024,148,16,2,2,Completa
3015,850,29/12/2024,194,31,1,5,Completa
3016,1285,29/12/2024,10,33,4,3,Completa
3017,1511,29/12/2024,141,31,5,4,Completa
3018,1715,29/12/2024,87,5,1,1,Completa
3019,2446,29/12/2024,302,8,4,3,Completa
3020,2643,29/12/2024,121,12,5,4,Completa
3021,2792,29/12/2024,109,34,4,4,Pendiente
3022,563,30/12/2024,272,25,5,4,Completa
3023,900,30/12/2024,248,10,5,1,Completa
3024,954,30/12/2024,44,12,6,4,Completa
3025,1390,30/12/2024,26,31,3,4,Completa
3026,1519,30/12/2024,246,11,3,3,Completa
3027,2147,30/12/2024,231,22,2,1,Pendiente
3028,2239,30/12/2024,172,17,3,3,Completa
